fecha,tarea,pantalla,modelo,tokens_in,tokens_out,coste_usd,intentos,minutos,ficheros,cache_hit_pct,escalado_a_humano,checks_inejecutables,corrida,primer_intento_limpio,resultado
2026-09-10,MSG-01,MSG-01,deepseek-v4-flash,22102,35629,0.047431,1,2.3,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.03,no,-,remedicion-18b-msg-n5,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-10,MSG-01,MSG-01,deepseek-v4-flash,22102,28121,0.037520,1,1.7,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.03,no,-,remedicion-18c-msg-n5,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-10,MSG-01,MSG-01,deepseek-v4-flash,22102,23944,0.032007,1,1.4,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.03,no,-,remedicion-18d-msg-n5,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-10,MSG-01,MSG-01,deepseek-v4-flash,22102,25067,0.033489,1,1.5,app/src/screens/messages/Messages.module.css;app/src/screens/messages/Messages.tsx;app/src/screens/messages/ThreadList.module.css;app/src/screens/messages/ThreadList.tsx,99.03,no,-,remedicion-18e-msg-n5,-,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: - / e2e con 8 excusado(s) por la tarea (F-134): verde a efectos del Coder; la suite NO estaba limpia). C5 lo da el PO
2026-09-13,DIR-01,DIR-01,deepseek-v4-flash,25464,24066,0.042971,1,1.4,app/src/screens/directory/Directory.module.css;app/src/screens/directory/Directory.tsx;app/src/screens/directory/DirectoryTable.module.css;app/src/screens/directory/DirectoryTable.tsx,0.00,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C1 rojo por RequestDetailPanel.tsx/RequestsTable.tsx de ADMIN-01 -aun sin generar- no por el artefacto de DIR-01; ver F-161
2026-09-13,DIR-01,DIR-01,deepseek-v4-flash,32104,6217,0.011536,2,0.3,app/src/screens/directory/Directory.module.css;app/src/screens/directory/Directory.tsx;app/src/screens/directory/DirectoryTable.module.css;app/src/screens/directory/DirectoryTable.tsx,78.94,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). Mismo patron que el intento 1; ver F-161
2026-09-13,DIR-01,DIR-01,deepseek-v4-flash,31622,13673,0.020402,3,0.8,app/src/screens/directory/Directory.module.css;app/src/screens/directory/Directory.tsx;app/src/screens/directory/DirectoryTable.module.css;app/src/screens/directory/DirectoryTable.tsx,85.81,si,-,-,-,ESCALADO 2/4 (verde: C3;C4 / rojo: C1;C2). NO cuenta para la cifra 2 del umbral (UMBRAL-FABRICA-V1.md §5.3): veredicto no depende del artefacto de DIR-01. Repetir entera tras la corrida de ADMIN-01; ver F-161
2026-09-13,ADMIN-01,ADMIN-01,deepseek-v4-flash,26507,37545,0.061222,1,2.2,app/src/screens/admin/AdminRequests.module.css;app/src/screens/admin/AdminRequests.tsx;app/src/screens/admin/RequestDetailPanel.module.css;app/src/screens/admin/RequestDetailPanel.tsx;app/src/screens/admin/RequestsTable.module.css;app/src/screens/admin/RequestsTable.tsx,0.00,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). Tres bugs en RequestDetailPanel.test.tsx mas contagio de Forum.test.tsx (FORO-01); artefacto correcto. Ver F-162
2026-09-13,ADMIN-01,ADMIN-01,deepseek-v4-flash,37669,39989,0.058182,2,2.6,app/src/screens/admin/AdminRequests.module.css;app/src/screens/admin/AdminRequests.tsx;app/src/screens/admin/RequestDetailPanel.module.css;app/src/screens/admin/RequestDetailPanel.tsx;app/src/screens/admin/RequestsTable.module.css;app/src/screens/admin/RequestsTable.tsx,69.66,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). Mismo patron que el intento 1; ver F-162
2026-09-13,ADMIN-01,ADMIN-01,deepseek-v4-flash,73686,104618,0.143035,3,7.4,app/src/screens/admin/AdminRequests.module.css;app/src/screens/admin/AdminRequests.tsx;app/src/screens/admin/RequestDetailPanel.module.css;app/src/screens/admin/RequestDetailPanel.tsx;app/src/screens/admin/RequestsTable.module.css;app/src/screens/admin/RequestsTable.tsx,87.55,si,-,-,-,ESCALADO 2/4 (verde: C3;C4 / rojo: C1;C2). NO cuenta para la cifra 2 del umbral (UMBRAL-FABRICA-V1.md §5.3): veredicto no depende del artefacto de ADMIN-01. Repetir entera tras la corrida de FORO-01; ver F-162
2026-09-13,FORO-01,FORO-01,deepseek-v4-flash,21456,20216,0.036126,1,1.3,app/src/screens/forum/Forum.module.css;app/src/screens/forum/Forum.tsx,0.00,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-13,FORO-01,FORO-01,deepseek-v4-flash,25798,47772,0.065304,2,3.5,app/src/screens/forum/Forum.module.css;app/src/screens/forum/Forum.tsx,82.86,no,-,-,no,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: -). C5 lo da el PO
2026-09-14,DIR-01,DIR-01,deepseek-v4-flash,25464,23881,0.031985,1,1.5,app/src/screens/directory/Directory.module.css;app/src/screens/directory/Directory.tsx;app/src/screens/directory/DirectoryTable.module.css;app/src/screens/directory/DirectoryTable.tsx,99.03,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-14,DIR-01,DIR-01,deepseek-v4-flash,33164,6816,0.012793,2,0.3,app/src/screens/directory/Directory.module.css;app/src/screens/directory/Directory.tsx;app/src/screens/directory/DirectoryTable.module.css;app/src/screens/directory/DirectoryTable.tsx,76.42,no,-,-,no,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: -). C5 lo da el PO
2026-09-14,ADMIN-01,ADMIN-01,deepseek-v4-flash,26507,26298,0.035144,1,1.4,app/src/screens/admin/AdminRequests.module.css;app/src/screens/admin/AdminRequests.tsx;app/src/screens/admin/RequestDetailPanel.module.css;app/src/screens/admin/RequestDetailPanel.tsx;app/src/screens/admin/RequestsTable.module.css;app/src/screens/admin/RequestsTable.tsx,99.48,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-14,ADMIN-01,ADMIN-01,deepseek-v4-flash,37444,10844,0.019557,2,0.5,app/src/screens/admin/AdminRequests.module.css;app/src/screens/admin/AdminRequests.tsx;app/src/screens/admin/RequestDetailPanel.module.css;app/src/screens/admin/RequestDetailPanel.tsx;app/src/screens/admin/RequestsTable.module.css;app/src/screens/admin/RequestsTable.tsx,70.42,no,-,-,no,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: -). C5 lo da el PO
2026-09-17,FORO-02,FORO-02,deepseek-v4-flash,24379,20145,0.037318,1,1.2,app/src/screens/forum/ForumCategory.module.css;app/src/screens/forum/ForumCategory.tsx,0.00,no,-,-,si,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: -). C5 lo da el PO
2026-09-18,FORO-03,FORO-03,deepseek-v4-flash,29315,25689,0.046808,1,1.5,app/src/screens/forum/ForumThread.module.css;app/src/screens/forum/ForumThread.tsx,0.00,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-18,FORO-03,FORO-03,deepseek-v4-flash,36141,12790,0.020407,2,0.7,app/src/screens/forum/ForumThread.module.css;app/src/screens/forum/ForumThread.tsx,80.40,no,-,-,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-18,FORO-03,FORO-03,deepseek-v4-flash,36526,56067,0.075903,3,3.7,app/src/screens/forum/ForumThread.module.css;app/src/screens/forum/ForumThread.tsx,91.11,si,-,-,-,ESCALADO 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-20,ADMIN-02,ADMIN-02,deepseek-v4-flash,29491,38352,0.063601,1,2.1,app/src/screens/admin/AdminBilling.module.css;app/src/screens/admin/AdminBilling.tsx;app/src/screens/admin/BillingDetailPanel.module.css;app/src/screens/admin/BillingDetailPanel.tsx;app/src/screens/admin/BillingTable.module.css;app/src/screens/admin/BillingTable.tsx;app/src/screens/admin/PaymentModal.module.css;app/src/screens/admin/PaymentModal.tsx,0.00,no,-,brazo-deepseek,-,FALLA 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-20,ADMIN-02,ADMIN-02,deepseek-v4-flash,42738,58733,0.083791,2,3.9,app/src/screens/admin/AdminBilling.module.css;app/src/screens/admin/AdminBilling.tsx;app/src/screens/admin/BillingDetailPanel.module.css;app/src/screens/admin/BillingDetailPanel.tsx;app/src/screens/admin/BillingTable.module.css;app/src/screens/admin/BillingTable.tsx;app/src/screens/admin/PaymentModal.module.css;app/src/screens/admin/PaymentModal.tsx,68.88,no,-,brazo-deepseek,-,FALLA 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-20,ADMIN-02,ADMIN-02,deepseek-v4-flash,42813,63832,0.089191,3,4.1,app/src/screens/admin/AdminBilling.module.css;app/src/screens/admin/AdminBilling.tsx;app/src/screens/admin/BillingDetailPanel.module.css;app/src/screens/admin/BillingDetailPanel.tsx;app/src/screens/admin/BillingTable.module.css;app/src/screens/admin/BillingTable.tsx;app/src/screens/admin/PaymentModal.module.css;app/src/screens/admin/PaymentModal.tsx,76.24,si,-,brazo-deepseek,-,ESCALADO 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-24,SRCH-03,SRCH-03,deepseek-v4-flash,29570,33183,0.056812,1,1.8,app/src/screens/search/DeleteWatcherModal.module.css;app/src/screens/search/DeleteWatcherModal.tsx;app/src/screens/search/WatcherCard.module.css;app/src/screens/search/WatcherCard.tsx;app/src/screens/search/WatcherEditForm.module.css;app/src/screens/search/WatcherEditForm.tsx;app/src/screens/search/Watchers.module.css;app/src/screens/search/Watchers.tsx,0.00,no,-,-,-,FALLA 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-24,SRCH-03,SRCH-03,deepseek-v4-flash,40323,24173,0.037164,2,1.6,app/src/screens/search/DeleteWatcherModal.module.css;app/src/screens/search/DeleteWatcherModal.tsx;app/src/screens/search/WatcherCard.module.css;app/src/screens/search/WatcherCard.tsx;app/src/screens/search/WatcherEditForm.module.css;app/src/screens/search/WatcherEditForm.tsx;app/src/screens/search/Watchers.module.css;app/src/screens/search/Watchers.tsx,72.69,no,-,-,-,FALLA 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-24,SRCH-03,SRCH-03,deepseek-v4-flash,40522,25547,0.038683,3,1.6,app/src/screens/search/DeleteWatcherModal.module.css;app/src/screens/search/DeleteWatcherModal.tsx;app/src/screens/search/WatcherCard.module.css;app/src/screens/search/WatcherCard.tsx;app/src/screens/search/WatcherEditForm.module.css;app/src/screens/search/WatcherEditForm.tsx;app/src/screens/search/Watchers.module.css;app/src/screens/search/Watchers.tsx,74.55,si,-,-,-,ESCALADO 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-24,SRCH-03,SRCH-03,deepseek-v4-flash,29570,34418,0.045903,1,1.9,app/src/screens/search/DeleteWatcherModal.module.css;app/src/screens/search/DeleteWatcherModal.tsx;app/src/screens/search/WatcherCard.module.css;app/src/screens/search/WatcherCard.tsx;app/src/screens/search/WatcherEditForm.module.css;app/src/screens/search/WatcherEditForm.tsx;app/src/screens/search/Watchers.module.css;app/src/screens/search/Watchers.tsx,99.55,no,-,corrida-02,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-24,SRCH-03,SRCH-03,deepseek-v4-flash,41326,12088,0.021598,2,0.5,app/src/screens/search/DeleteWatcherModal.module.css;app/src/screens/search/DeleteWatcherModal.tsx;app/src/screens/search/WatcherCard.module.css;app/src/screens/search/WatcherCard.tsx;app/src/screens/search/WatcherEditForm.module.css;app/src/screens/search/WatcherEditForm.tsx;app/src/screens/search/Watchers.module.css;app/src/screens/search/Watchers.tsx,71.24,no,-,corrida-02,-,FALLA 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-24,SRCH-03,SRCH-03,deepseek-v4-flash,41273,21113,0.032179,3,1.1,app/src/screens/search/DeleteWatcherModal.module.css;app/src/screens/search/DeleteWatcherModal.tsx;app/src/screens/search/WatcherCard.module.css;app/src/screens/search/WatcherCard.tsx;app/src/screens/search/WatcherEditForm.module.css;app/src/screens/search/WatcherEditForm.tsx;app/src/screens/search/Watchers.module.css;app/src/screens/search/Watchers.tsx,78.77,si,-,corrida-02,-,ESCALADO 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-24,SRCH-03,SRCH-03,deepseek-v4-flash,29570,48606,0.064631,1,2.8,app/src/screens/search/DeleteWatcherModal.module.css;app/src/screens/search/DeleteWatcherModal.tsx;app/src/screens/search/WatcherCard.module.css;app/src/screens/search/WatcherCard.tsx;app/src/screens/search/WatcherEditForm.module.css;app/src/screens/search/WatcherEditForm.tsx;app/src/screens/search/Watchers.module.css;app/src/screens/search/Watchers.tsx,99.55,no,-,corrida-03,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-24,SRCH-03,SRCH-03,deepseek-v4-flash,40550,11478,0.020506,2,0.5,app/src/screens/search/DeleteWatcherModal.module.css;app/src/screens/search/DeleteWatcherModal.tsx;app/src/screens/search/WatcherCard.module.css;app/src/screens/search/WatcherCard.tsx;app/src/screens/search/WatcherEditForm.module.css;app/src/screens/search/WatcherEditForm.tsx;app/src/screens/search/Watchers.module.css;app/src/screens/search/Watchers.tsx,72.29,no,-,corrida-03,no,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: -). C5 lo da el PO
2026-09-24,INV-07,INV-07,deepseek-v4-flash,26698,28530,0.049407,1,1.7,app/src/screens/inventory/ExclusionPanel.module.css;app/src/screens/inventory/ExclusionPanel.tsx;app/src/screens/inventory/Visibility.module.css;app/src/screens/inventory/Visibility.tsx,0.00,no,-,corrida-01,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-24,INV-07,INV-07,deepseek-v4-flash,69804,95168,0.130217,2,6.7,app/src/screens/inventory/ExclusionPanel.module.css;app/src/screens/inventory/ExclusionPanel.tsx;app/src/screens/inventory/Visibility.module.css;app/src/screens/inventory/Visibility.tsx,87.83,no,-,corrida-01,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-24,INV-07,INV-07,deepseek-v4-flash,34786,56783,0.078918,3,3.9,app/src/screens/inventory/ExclusionPanel.module.css;app/src/screens/inventory/ExclusionPanel.tsx;app/src/screens/inventory/Visibility.module.css;app/src/screens/inventory/Visibility.tsx,76.54,si,-,corrida-01,-,ESCALADO 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-24,INV-07,INV-07,deepseek-v4-flash,26698,25401,0.033989,1,1.4,app/src/screens/inventory/ExclusionPanel.module.css;app/src/screens/inventory/ExclusionPanel.tsx;app/src/screens/inventory/Visibility.module.css;app/src/screens/inventory/Visibility.tsx,99.24,no,-,corrida-02,-,FALLA 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-24,INV-07,INV-07,deepseek-v4-flash,35023,24562,0.036490,2,1.5,app/src/screens/inventory/ExclusionPanel.module.css;app/src/screens/inventory/ExclusionPanel.tsx;app/src/screens/inventory/Visibility.module.css;app/src/screens/inventory/Visibility.tsx,76.02,no,-,corrida-02,-,FALLA 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-24,INV-07,INV-07,deepseek-v4-flash,35058,7740,0.014300,3,0.3,app/src/screens/inventory/ExclusionPanel.module.css;app/src/screens/inventory/ExclusionPanel.tsx;app/src/screens/inventory/Visibility.module.css;app/src/screens/inventory/Visibility.tsx,75.94,si,-,corrida-02,-,ESCALADO 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-24,INV-07,INV-07,deepseek-v4-flash,26698,41066,0.054667,1,2.3,app/src/screens/inventory/ExclusionPanel.module.css;app/src/screens/inventory/ExclusionPanel.tsx;app/src/screens/inventory/Visibility.module.css;app/src/screens/inventory/Visibility.tsx,99.24,no,-,corrida-03,-,FALLA 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-24,INV-07,INV-07,deepseek-v4-flash,70722,92111,0.126367,2,6.4,app/src/screens/inventory/ExclusionPanel.module.css;app/src/screens/inventory/ExclusionPanel.tsx;app/src/screens/inventory/Visibility.module.css;app/src/screens/inventory/Visibility.tsx,87.42,no,-,corrida-03,-,FALLA 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-24,INV-07,INV-07,deepseek-v4-flash,35888,14529,0.021555,3,0.8,app/src/screens/inventory/ExclusionPanel.module.css;app/src/screens/inventory/ExclusionPanel.tsx;app/src/screens/inventory/Visibility.module.css;app/src/screens/inventory/Visibility.tsx,87.74,si,-,corrida-03,-,ESCALADO 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-24,INV-07,INV-07,deepseek-v4-flash,26698,28690,0.038331,1,1.6,app/src/screens/inventory/ExclusionPanel.module.css;app/src/screens/inventory/ExclusionPanel.tsx;app/src/screens/inventory/Visibility.module.css;app/src/screens/inventory/Visibility.tsx,99.24,no,-,corrida-04,-,FALLA 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-24,INV-07,INV-07,deepseek-v4-flash,35021,25572,0.037822,2,1.6,app/src/screens/inventory/ExclusionPanel.module.css;app/src/screens/inventory/ExclusionPanel.tsx;app/src/screens/inventory/Visibility.module.css;app/src/screens/inventory/Visibility.tsx,76.02,no,-,corrida-04,no,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: -). C5 lo da el PO
2026-09-24,SRCH-02,SRCH-02,deepseek-v4-flash,30136,22858,0.043432,1,1.3,app/src/screens/search/BatchCard.module.css;app/src/screens/search/BatchCard.tsx;app/src/screens/search/BatchSearch.module.css;app/src/screens/search/BatchSearch.tsx,0.00,no,-,corrida-01,si,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: -). C5 lo da el PO
2026-09-25,DIR-02,DIR-02,deepseek-v4-flash,22472,16383,0.031513,1,0.9,app/src/screens/directory/OrganizationProfile.module.css;app/src/screens/directory/OrganizationProfile.tsx,0.00,no,-,corrida-01,si,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: -). C5 lo da el PO
2026-09-25,INVT-01,INVT-01,deepseek-v4-flash,28047,35017,0.046676,1,1.9,app/src/screens/onboarding/InvitationTables.module.css;app/src/screens/onboarding/InvitationTables.tsx;app/src/screens/onboarding/Invitations.module.css;app/src/screens/onboarding/Invitations.tsx;app/src/screens/onboarding/RemoveMemberDialog.module.css;app/src/screens/onboarding/RemoveMemberDialog.tsx,99.49,no,-,corrida-02,-,FALLA 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-25,INVT-01,INVT-01,deepseek-v4-flash,37869,11867,0.020494,2,0.6,app/src/screens/onboarding/InvitationTables.module.css;app/src/screens/onboarding/InvitationTables.tsx;app/src/screens/onboarding/Invitations.module.css;app/src/screens/onboarding/Invitations.tsx;app/src/screens/onboarding/RemoveMemberDialog.module.css;app/src/screens/onboarding/RemoveMemberDialog.tsx,73.35,no,-,corrida-02,-,FALLA 3/4 (verde: C1;C3;C4 / rojo: C2). C5 lo da el PO
2026-09-25,INVT-01,INVT-01,deepseek-v4-flash,37733,10684,0.018273,3,0.5,app/src/screens/onboarding/InvitationTables.module.css;app/src/screens/onboarding/InvitationTables.tsx;app/src/screens/onboarding/Invitations.module.css;app/src/screens/onboarding/Invitations.tsx;app/src/screens/onboarding/RemoveMemberDialog.module.css;app/src/screens/onboarding/RemoveMemberDialog.tsx,77.34,si,-,corrida-02,-,ESCALADO 2/4 (verde: C3;C4 / rojo: C1;C2). C5 lo da el PO
2026-09-25,INVT-01,INVT-01,deepseek-v4-flash,28047,36597,0.048762,1,2.0,-,99.49,no,C0,corrida-03,-,FALLA 0/1 (verde: - / rojo: - / INEJECUTABLE: C0). C5 lo da el PO
2026-09-25,INVT-01,INVT-01,deepseek-v4-flash,28151,30432,0.040670,2,1.6,app/src/screens/onboarding/InvitationTables.module.css;app/src/screens/onboarding/InvitationTables.tsx;app/src/screens/onboarding/Invitations.module.css;app/src/screens/onboarding/Invitations.tsx;app/src/screens/onboarding/RemoveMemberDialog.module.css;app/src/screens/onboarding/RemoveMemberDialog.tsx,99.12,no,-,corrida-03,no,PASA 4/4 (verde: C1;C2;C3;C4 / rojo: -). C5 lo da el PO
